IP,pages,pageviews,pageviews_per_session,avg_session_duration,country,Time
10.131.2.1,/wrestling.html,88,3,3.247985909,Fiji,[30/Nov/2017:13:17:19
10.131.2.1,/index.html,50,2,1.358342267,Fiji,[30/Nov/2017:13:17:19
10.131.2.1,/archery.html,10,1,2.083577203,Fiji,[30/Nov/2017:13:17:24
10.128.2.1,/athletics.html,76,2,3.426126619,South Africa,[30/Nov/2017:13:17:25
10.131.2.1,/boxing.html,33,3,3.935024694,Fiji,[30/Nov/2017:13:17:58
10.131.0.1,/wrestling.html,37,2,3.208426645,Brazil,[30/Nov/2017:13:17:58
10.130.2.1,/index.html,97,3,3.216084118,Moscow,[30/Nov/2017:13:17:59
10.131.0.1,/index.html,26,2,3.732392963,Brazil,[30/Nov/2017:13:17:59
10.131.2.1,/archery.html,85,2,1.312020294,Fiji,[30/Nov/2017:13:17:59
10.130.2.1,/athletics.html,33,2,2.016075271,Moscow,[30/Nov/2017:13:17:59
10.128.2.1,/boxing.html,72,3,1.56596774,South Africa,[30/Nov/2017:13:17:59
10.131.0.1,/wrestling.html,33,2,2.031701569,Brazil,[30/Nov/2017:13:17:59
10.129.2.1,/track-cycling.html,2,1,1.40045442,Zambia,[30/Nov/2017:13:17:59
10.131.0.1,/tennis.html,33,1,2.0163946,Brazil,[30/Nov/2017:13:18:00
10.131.0.1,/rugby.html,87,1,3.225995274,Brazil,[30/Nov/2017:13:18:01
10.130.2.1,/hockey.html,22,2,1.186670532,Moscow,[30/Nov/2017:13:20:59
10.130.2.1,/football.html,64,3,3.594477606,Moscow,[30/Nov/2017:13:21:12
10.130.2.1,/contact_us.html,5,2,2.572937464,Moscow,[30/Nov/2017:13:21:17
10.128.2.1,/index.html,5,1,2.535692391,South Africa,[30/Nov/2017:13:21:24
10.128.2.1,/archery.html,46,2,2.775592441,South Africa,[30/Nov/2017:13:21:32
10.128.2.1,/athletics.html,61,1,1.690040429,South Africa,[30/Nov/2017:13:21:48
10.128.2.1,/boxing.html,73,3,1.318310494,South Africa,[30/Nov/2017:13:21:51
10.128.2.1,/wrestling.html,48,3,3.735422508,South Africa,[30/Nov/2017:13:22:18
10.131.0.1,/index.html,31,1,3.625068194,Brazil,[30/Nov/2017:13:22:26
10.128.2.1,/archery.html,71,3,2.248282136,South Africa,[30/Nov/2017:13:22:50
10.131.2.1,/athletics.html,87,2,3.401700519,Fiji,[30/Nov/2017:13:22:50
10.131.2.1,/boxing.html,91,3,2.513286433,Fiji,[30/Nov/2017:13:22:51
10.128.2.1,/wrestling.html,74,3,2.265183975,South Africa,[30/Nov/2017:13:22:51
10.129.2.1,/track-cycling.html,55,3,3.233350285,Zambia,[30/Nov/2017:13:22:51
10.130.2.1,/tennis.html,15,3,2.253274004,Moscow,[30/Nov/2017:13:22:51
10.129.2.1,/rugby.html,69,3,3.680856521,Zambia,[30/Nov/2017:13:22:51
10.129.2.1,/hockey.html,26,3,3.481060785,Zambia,[30/Nov/2017:13:22:51
10.129.2.1,/football.html,45,2,3.646123768,Zambia,[30/Nov/2017:13:22:51
10.129.2.1,/contact_us.html,72,3,3.817059239,Zambia,[30/Nov/2017:13:22:52
10.129.2.1,/index.html,47,1,3.900113394,Zambia,[30/Nov/2017:13:22:55
10.128.2.1,/archery.html,83,1,3.030771376,South Africa,[30/Nov/2017:13:23:01
10.129.1.1,/athletics.html,52,2,2.141186297,Egypt,[30/Nov/2017:13:23:02
10.128.2.1,/boxing.html,63,3,1.232301774,South Africa,[30/Nov/2017:13:23:03
10.129.2.1,/wrestling.html,54,3,1.386728989,Zambia,[30/Nov/2017:13:23:03
10.128.2.1,/index.html,39,3,2.787086435,South Africa,[30/Nov/2017:13:23:04
10.131.0.1,/archery.html,48,3,3.464706156,Brazil,[30/Nov/2017:13:23:12
10.131.2.3,/athletics.html,8,3,2.243154146,Italy,[30/Nov/2017:13:23:53
10.131.2.3,/boxing.html,43,3,2.510962302,Italy,[30/Nov/2017:13:23:55
10.129.2.1,/wrestling.html,62,2,3.982507175,Zambia,[30/Nov/2017:13:24:09
10.129.2.1,/track-cycling.html,59,2,3.227462807,Zambia,[30/Nov/2017:13:24:09
10.130.2.1,/tennis.html,48,2,1.238094824,Moscow,[30/Nov/2017:13:24:09
10.129.1.1,/rugby.html,57,1,2.028448136,Egypt,[30/Nov/2017:13:24:09
10.129.2.1,/hockey.html,74,1,1.310471351,Zambia,[30/Nov/2017:13:24:23
10.129.1.1,/football.html,1,1,3.96183338,Egypt,[30/Nov/2017:13:24:23
10.131.0.1,/contact_us.html,85,2,1.100281053,Brazil,[30/Nov/2017:13:24:35
10.130.2.1,/index.html,42,2,1.349114745,Moscow,[30/Nov/2017:13:24:56
10.130.2.1,/archery.html,84,2,1.131207511,Moscow,[30/Nov/2017:13:25:05
10.130.2.1,/athletics.html,97,2,3.18017192,Moscow,[30/Nov/2017:13:25:05
10.129.2.1,/boxing.html,8,3,2.647103241,Zambia,[30/Nov/2017:13:25:48
10.129.2.1,/wrestling.html,2,2,1.676588849,Zambia,[30/Nov/2017:13:25:50
10.129.2.1,/index.html,36,2,3.393589084,Zambia,[30/Nov/2017:13:25:52
10.129.2.1,/archery.html,89,1,2.047096737,Zambia,[30/Nov/2017:13:25:54
10.129.1.1,/athletics.html,100,1,3.973647497,Egypt,[30/Nov/2017:13:25:57
10.129.2.1,/boxing.html,55,3,2.144654691,Zambia,[30/Nov/2017:13:38:43
10.129.1.1,/wrestling.html,87,3,1.66144879,Egypt,[30/Nov/2017:13:38:43
10.129.1.1,/track-cycling.html,24,1,2.29748396,Egypt,[30/Nov/2017:13:38:44
10.130.2.1,/tennis.html,47,2,2.028394803,Moscow,[30/Nov/2017:13:38:44
10.131.2.3,/rugby.html,81,3,2.095289534,Italy,[30/Nov/2017:13:38:44
10.128.2.1,/hockey.html,25,1,3.693492886,South Africa,[30/Nov/2017:13:38:44
10.131.0.1,/football.html,62,3,1.002585222,Brazil,[30/Nov/2017:13:38:44
10.129.2.1,/contact_us.html,91,2,3.348316442,Zambia,[30/Nov/2017:13:38:44
10.130.2.1,/index.html,77,1,1.798924708,Moscow,[30/Nov/2017:13:38:44
10.131.2.3,/archery.html,20,2,1.275315579,Italy,[30/Nov/2017:13:38:44
10.130.2.1,/athletics.html,57,1,2.675733487,Moscow,[30/Nov/2017:13:38:46
10.130.2.1,/boxing.html,51,3,2.975003067,Moscow,[30/Nov/2017:13:39:45
10.130.2.1,/wrestling.html,50,2,3.065246124,Moscow,[30/Nov/2017:13:39:45
10.130.2.1,/index.html,38,3,1.722193825,Moscow,[30/Nov/2017:13:39:45
10.128.2.1,/archery.html,97,1,1.601919263,South Africa,[30/Nov/2017:13:39:45
10.131.2.3,/athletics.html,41,1,2.729137215,Italy,[30/Nov/2017:13:39:45
10.130.2.1,/boxing.html,47,3,3.742950804,Moscow,[30/Nov/2017:13:39:45
10.131.2.3,/wrestling.html,51,2,2.636495129,Italy,[30/Nov/2017:13:39:45
10.130.2.1,/track-cycling.html,19,2,3.177307003,Moscow,[30/Nov/2017:13:39:45
10.129.2.1,/tennis.html,25,2,3.74619356,Zambia,[30/Nov/2017:13:39:45
10.129.2.1,/rugby.html,73,2,3.641448341,Zambia,[30/Nov/2017:13:39:45
10.131.0.1,/hockey.html,22,2,2.076341647,Brazil,[30/Nov/2017:13:39:45
10.128.2.1,/football.html,43,1,1.235966892,South Africa,[30/Nov/2017:13:40:21
10.128.2.1,/contact_us.html,32,1,1.617172218,South Africa,[30/Nov/2017:13:49:45
10.131.2.3,/index.html,63,1,3.763545018,Italy,[30/Nov/2017:13:49:46
10.131.2.3,/archery.html,9,2,3.918755922,Italy,[30/Nov/2017:13:49:47
10.128.2.1,/athletics.html,75,2,1.568215207,South Africa,[30/Nov/2017:13:49:49
10.131.0.1,/boxing.html,17,1,2.635407279,Brazil,[30/Nov/2017:13:49:50
10.131.2.3,/wrestling.html,76,3,1.063087932,Italy,[30/Nov/2017:13:49:50
10.130.2.1,/index.html,15,1,1.014275898,Moscow,[30/Nov/2017:13:49:51
10.128.2.1,/archery.html,30,2,1.660352124,South Africa,[30/Nov/2017:13:49:51
10.131.2.3,/athletics.html,97,2,2.549415115,Italy,[30/Nov/2017:13:49:54
10.131.0.1,/boxing.html,50,1,1.543615847,Brazil,[30/Nov/2017:13:49:55
10.130.2.1,/wrestling.html,58,1,2.448718095,Moscow,[30/Nov/2017:13:51:19
10.130.2.1,/track-cycling.html,67,3,1.223158321,Moscow,[30/Nov/2017:13:51:19
10.131.2.3,/tennis.html,96,3,2.650823936,Italy,[30/Nov/2017:14:05:08
10.128.2.2,/rugby.html,59,3,2.148936991,Botswana,[30/Nov/2017:14:05:09
10.128.2.2,/hockey.html,87,2,1.498976115,Botswana,[30/Nov/2017:14:05:09
10.128.2.2,/football.html,29,2,3.740548401,Botswana,[30/Nov/2017:14:05:09
10.128.2.2,/contact_us.html,87,1,2.367076186,Botswana,[30/Nov/2017:14:05:09
10.128.2.2,/index.html,72,3,2.633953787,Botswana,[30/Nov/2017:14:05:09
10.128.2.2,/archery.html,31,1,1.783990785,Botswana,[30/Nov/2017:14:05:10
10.128.2.2,/athletics.html,16,3,1.077103578,Botswana,[30/Nov/2017:14:05:10
10.131.0.1,/boxing.html,40,1,1.389928411,Brazil,[30/Nov/2017:14:05:10
10.131.2.3,/wrestling.html,62,3,2.82339515,Italy,[30/Nov/2017:14:05:10
10.128.2.1,/index.html,21,3,1.735755149,South Africa,[30/Nov/2017:14:05:16
10.128.2.1,/archery.html,2,3,2.433691748,South Africa,[30/Nov/2017:14:05:40
10.128.2.1,/athletics.html,51,2,3.584566348,South Africa,[30/Nov/2017:14:06:04
10.128.2.1,/boxing.html,45,3,2.959575928,South Africa,[30/Nov/2017:14:06:06
10.128.2.1,/wrestling.html,80,1,2.027831824,South Africa,[30/Nov/2017:14:06:15
10.130.2.1,/track-cycling.html,91,3,2.095142666,Moscow,[30/Nov/2017:14:06:16
10.131.0.5,/tennis.html,70,3,3.146163218,China,[30/Nov/2017:14:06:16
10.131.0.5,/rugby.html,21,3,3.895133777,China,[30/Nov/2017:14:06:17
10.131.0.5,/hockey.html,13,1,2.353423217,China,[30/Nov/2017:14:06:17
10.130.2.1,/football.html,56,3,3.707569803,Moscow,[30/Nov/2017:14:06:17
10.130.2.1,/contact_us.html,6,3,3.640916115,Moscow,[30/Nov/2017:14:06:34
10.131.0.5,/index.html,100,3,3.89312123,China,[30/Nov/2017:14:06:35
10.130.2.1,/archery.html,55,3,1.912331169,Moscow,[30/Nov/2017:14:06:41
10.130.2.1,/athletics.html,44,1,1.672614911,Moscow,[30/Nov/2017:14:16:47
10.130.2.1,/boxing.html,33,3,1.407245572,Moscow,[30/Nov/2017:14:17:02
10.130.2.1,/wrestling.html,94,3,1.355823667,Moscow,[30/Nov/2017:14:17:05
10.130.2.1,/track-cycling.html,75,2,2.42976892,Moscow,[30/Nov/2017:14:17:08
10.131.0.3,/tennis.html,35,2,1.490933673,Canada,[30/Nov/2017:14:18:10
10.131.0.3,/rugby.html,76,2,2.570797798,Canada,[30/Nov/2017:14:18:10
10.130.2.1,/hockey.html,82,3,1.792302901,Moscow,[30/Nov/2017:14:26:05
10.130.2.1,/football.html,78,2,2.069747232,Moscow,[30/Nov/2017:14:26:05
10.130.2.1,/contact_us.html,17,3,3.890952256,Moscow,[30/Nov/2017:14:26:05
10.129.2.1,/archery.html,16,3,3.831122326,Zambia,[30/Nov/2017:14:26:05
10.130.2.1,/athletics.html,67,1,2.517775413,Moscow,[30/Nov/2017:14:26:05
10.128.2.1,/boxing.html,47,2,1.793856221,South Africa,[30/Nov/2017:14:26:05
10.131.2.3,/wrestling.html,92,2,3.840941535,Italy,[30/Nov/2017:14:26:05
10.131.0.3,/track-cycling.html,6,1,3.26193046,Canada,[30/Nov/2017:14:26:05
10.130.2.1,/tennis.html,90,3,2.155671814,Moscow,[30/Nov/2017:14:26:06
10.128.2.1,/track-cycling.html,33,1,2.120191555,South Africa,[30/Nov/2017:14:26:06
10.130.2.1,/tennis.html,85,2,1.608097918,Moscow,[30/Nov/2017:14:26:07
10.130.2.1,/rugby.html,28,3,3.104819271,Moscow,[30/Nov/2017:14:26:12
10.131.0.3,/hockey.html,93,3,3.441259782,Canada,[30/Nov/2017:14:26:49
10.131.0.3,/football.html,89,3,2.431613077,Canada,[30/Nov/2017:14:26:51
10.131.0.3,/contact_us.html,13,2,2.661582389,Canada,[30/Nov/2017:14:27:00
10.131.0.3,/tennis.html,30,3,2.142447924,Canada,[30/Nov/2017:14:27:00
10.131.0.3,/rugby.html,35,3,3.12362183,Canada,[30/Nov/2017:14:27:01
10.128.2.1,/hockey.html,84,2,3.049099649,South Africa,[30/Nov/2017:14:27:01
10.128.2.2,/football.html,45,1,3.983010733,Botswana,[30/Nov/2017:14:27:15
10.128.2.2,/contact_us.html,37,3,3.844593805,Botswana,[30/Nov/2017:14:27:44
10.128.2.2,/archery.html,9,3,3.061610558,Botswana,[30/Nov/2017:14:27:45
10.128.2.2,/athletics.html,42,1,1.252649572,Botswana,[30/Nov/2017:14:27:52
10.128.2.2,/boxing.html,75,1,2.578729991,Botswana,[30/Nov/2017:14:27:53
10.128.2.2,/wrestling.html,13,1,3.012822682,Botswana,[30/Nov/2017:14:27:53
10.128.2.2,/track-cycling.html,74,3,1.891611557,Botswana,[30/Nov/2017:14:27:53
10.131.2.2,/tennis.html,72,2,2.718460704,Ghana,[30/Nov/2017:14:27:53
10.129.2.1,/track-cycling.html,19,1,3.053066548,Zambia,[30/Nov/2017:14:27:53
10.131.0.3,/tennis.html,85,2,3.204836131,Canada,[30/Nov/2017:14:27:53
10.130.2.1,/rugby.html,35,1,3.932179723,Moscow,[30/Nov/2017:14:27:53
10.131.2.2,/hockey.html,66,2,1.061676252,Ghana,[30/Nov/2017:14:27:54
10.129.2.3,/football.html,75,2,2.664892216,Namibia,[30/Nov/2017:14:27:54
10.129.2.3,/contact_us.html,65,1,2.855275866,Namibia,[30/Nov/2017:14:27:55
10.129.2.3,/track-cycling.html,81,2,1.180615573,Namibia,[30/Nov/2017:14:28:00
10.128.2.1,/tennis.html,7,3,3.485056419,South Africa,[30/Nov/2017:14:28:03
10.130.2.1,/rugby.html,25,2,1.720137073,Moscow,[30/Nov/2017:14:28:21
10.128.2.1,/hockey.html,27,3,3.785199265,South Africa,[30/Nov/2017:14:28:26
10.128.2.1,/football.html,96,3,2.524664545,South Africa,[30/Nov/2017:14:28:26
10.129.2.3,/contact_us.html,4,2,3.082316228,Namibia,[30/Nov/2017:14:28:27
10.128.2.1,/archery.html,93,2,2.896698294,South Africa,[30/Nov/2017:14:28:27
10.129.2.3,/athletics.html,16,2,1.65392985,Namibia,[30/Nov/2017:14:28:30
10.129.2.1,/boxing.html,79,2,2.285811235,Zambia,[30/Nov/2017:14:28:30
10.128.2.1,/wrestling.html,64,1,2.933469283,South Africa,[30/Nov/2017:14:28:31
10.129.2.3,/track-cycling.html,13,1,3.146120911,Namibia,[30/Nov/2017:14:28:31
10.129.2.3,/tennis.html,24,2,1.155099979,Namibia,[30/Nov/2017:14:28:31
10.129.2.3,/track-cycling.html,50,2,2.75926659,Namibia,[30/Nov/2017:14:28:32
10.128.2.1,/tennis.html,7,3,3.404166135,South Africa,[30/Nov/2017:14:28:42
10.129.2.1,/rugby.html,43,3,3.171706173,Zambia,[30/Nov/2017:14:28:50
10.129.2.1,/hockey.html,54,2,1.359531454,Zambia,[30/Nov/2017:14:28:54
10.129.2.1,/football.html,21,3,3.150896931,Zambia,[30/Nov/2017:14:28:54
10.128.2.1,/contact_us.html,76,3,3.919058617,South Africa,[30/Nov/2017:14:29:07
10.131.0.3,/boxing.html,13,1,2.288865424,Canada,[30/Nov/2017:14:29:07
10.129.2.1,/wrestling.html,97,3,3.526811864,Zambia,[30/Nov/2017:14:29:07
10.131.0.5,/track-cycling.html,55,3,1.53311396,China,[30/Nov/2017:14:33:22
10.131.0.5,/tennis.html,38,2,1.72764646,China,[30/Nov/2017:14:33:59
10.131.0.5,/track-cycling.html,95,3,2.183856211,China,[30/Nov/2017:14:34:00
10.131.0.5,/tennis.html,17,3,3.051252232,China,[30/Nov/2017:14:34:30
10.131.0.5,/rugby.html,15,3,2.665610265,China,[30/Nov/2017:14:34:31
10.131.0.5,/hockey.html,86,1,1.58774317,China,[30/Nov/2017:14:34:31
10.131.0.5,/football.html,66,3,1.090217435,China,[30/Nov/2017:14:34:31
10.130.2.1,/contact_us.html,48,2,2.339168565,Moscow,[30/Nov/2017:14:37:22
10.130.2.1,/tennis.html,3,2,2.736394946,Moscow,[30/Nov/2017:14:38:57
10.128.2.1,/rugby.html,13,1,3.745030915,South Africa,[30/Nov/2017:14:38:57
10.128.2.1,/hockey.html,100,3,2.595537972,South Africa,[30/Nov/2017:14:38:58
10.129.2.1,/football.html,2,1,3.59943296,Zambia,[30/Nov/2017:14:38:58
10.130.2.1,/contact_us.html,1,3,2.4423217,Moscow,[30/Nov/2017:14:38:59
10.128.2.1,/archery.html,48,3,1.26031522,South Africa,[30/Nov/2017:14:38:59
10.131.2.2,/athletics.html,19,2,1.144298326,Ghana,[30/Nov/2017:14:38:59
10.129.2.1,/boxing.html,15,2,2.628672318,Zambia,[30/Nov/2017:14:38:59
10.130.2.1,/wrestling.html,27,2,3.942974078,Moscow,[30/Nov/2017:14:38:59
10.128.2.1,/track-cycling.html,93,1,3.58859209,South Africa,[30/Nov/2017:14:38:59
10.128.2.1,/tennis.html,48,3,3.58940328,South Africa,[30/Nov/2017:14:39:21
10.130.2.1,/track-cycling.html,63,2,1.304094556,Moscow,[30/Nov/2017:14:39:28
10.131.2.2,/tennis.html,11,3,3.924043048,Ghana,[30/Nov/2017:14:39:59
10.131.2.2,/rugby.html,88,1,2.263863333,Ghana,[30/Nov/2017:14:40:01
10.131.2.2,/hockey.html,55,1,2.663208169,Ghana,[30/Nov/2017:14:40:17
10.131.2.2,/football.html,70,1,3.745694333,Ghana,[30/Nov/2017:14:40:18
10.131.2.2,/contact_us.html,81,2,2.900817679,Ghana,[30/Nov/2017:14:40:18
10.130.2.1,/track-cycling.html,73,3,2.651092248,Moscow,[30/Nov/2017:14:40:18
10.128.2.1,/tennis.html,57,2,1.145962013,South Africa,[30/Nov/2017:14:42:36
10.129.2.1,/rugby.html,97,3,1.28092969,Zambia,[30/Nov/2017:14:42:36
10.129.2.3,/hockey.html,79,3,2.121392569,Namibia,[30/Nov/2017:14:42:37
10.129.2.3,/football.html,57,3,1.336303965,Namibia,[30/Nov/2017:14:42:37
10.129.2.3,/contact_us.html,72,3,2.740460494,Namibia,[30/Nov/2017:14:42:37
10.128.2.1,/archery.html,50,3,1.439965454,South Africa,[30/Nov/2017:14:42:37
10.131.0.5,/athletics.html,70,2,2.856426716,China,[30/Nov/2017:14:42:37
10.129.2.1,/boxing.html,46,3,1.102298338,Zambia,[30/Nov/2017:14:42:37
10.128.2.1,/wrestling.html,88,3,1.614617609,South Africa,[30/Nov/2017:14:42:38
10.131.2.2,/track-cycling.html,28,3,3.527600624,Ghana,[30/Nov/2017:14:42:39
10.128.2.1,/tennis.html,56,1,2.277890142,South Africa,[30/Nov/2017:14:43:07
10.128.2.1,/track-cycling.html,72,2,1.360310767,South Africa,[30/Nov/2017:14:43:07
10.131.2.2,/tennis.html,54,1,2.883363638,Ghana,[30/Nov/2017:14:43:11
10.129.2.1,/rugby.html,21,3,2.368057844,Zambia,[30/Nov/2017:14:43:14
10.129.2.1,/hockey.html,9,2,3.531526781,Zambia,[30/Nov/2017:14:43:14
10.129.2.1,/football.html,87,3,2.660345343,Zambia,[30/Nov/2017:14:44:10
10.129.2.1,/contact_us.html,78,2,1.722304916,Zambia,[30/Nov/2017:14:44:13
10.131.2.2,/football.html,35,3,2.29129289,Ghana,[30/Nov/2017:14:45:16
10.131.2.3,/contact_us.html,71,3,2.588347972,Italy,[30/Nov/2017:14:45:16
10.131.2.3,/tennis.html,44,2,1.396768099,Italy,[30/Nov/2017:14:45:17
10.131.2.1,/rugby.html,69,1,2.285703739,Fiji,[30/Nov/2017:14:45:17
10.131.0.5,/hockey.html,26,3,3.937223665,China,[30/Nov/2017:14:46:19
10.131.0.5,/football.html,17,2,2.296400073,China,[30/Nov/2017:14:46:20
10.130.2.1,/contact_us.html,7,2,3.979439722,Moscow,[30/Nov/2017:14:51:17
10.131.0.5,/archery.html,43,3,1.240262763,China,[30/Nov/2017:14:52:27
10.131.0.5,/athletics.html,6,3,1.969530432,China,[30/Nov/2017:14:52:27
10.131.0.1,/boxing.html,43,1,3.414633797,Brazil,[30/Nov/2017:14:52:41
10.131.0.1,/wrestling.html,94,2,3.85986608,Brazil,[30/Nov/2017:14:52:41
10.131.0.1,/track-cycling.html,2,3,2.284234162,Brazil,[30/Nov/2017:14:52:44
10.131.0.1,/tennis.html,45,2,2.176304718,Brazil,[30/Nov/2017:14:52:46
10.131.0.1,/track-cycling.html,72,2,1.005504163,Brazil,[30/Nov/2017:14:52:52
10.131.0.3,/tennis.html,97,1,3.349069084,Canada,[30/Nov/2017:14:52:52
10.131.0.3,/rugby.html,84,1,2.791411795,Canada,[30/Nov/2017:14:52:56
10.131.0.3,/hockey.html,7,3,3.267153157,Canada,[30/Nov/2017:14:53:42
10.131.0.3,/football.html,11,3,1.186111802,Canada,[30/Nov/2017:14:53:43
10.128.2.1,/contact_us.html,5,1,2.865834632,South Africa,[30/Nov/2017:14:53:45
10.131.0.3,/track-cycling.html,33,2,1.285827946,Canada,[30/Nov/2017:14:54:09
10.131.0.3,/tennis.html,47,2,1.86100462,Canada,[30/Nov/2017:14:54:10
10.131.0.3,/rugby.html,66,1,2.629750349,Canada,[30/Nov/2017:14:54:14
10.131.0.3,/hockey.html,99,2,3.834352955,Canada,[30/Nov/2017:14:54:14
10.131.0.3,/football.html,87,2,3.897793023,Canada,[30/Nov/2017:14:54:16
10.131.0.3,/contact_us.html,96,2,2.733381116,Canada,[30/Nov/2017:14:54:19
10.131.0.1,/archery.html,16,1,3.387257294,Brazil,[30/Nov/2017:14:54:36
10.131.0.1,/athletics.html,84,3,2.122698839,Brazil,[30/Nov/2017:14:54:42
10.128.2.1,/boxing.html,22,3,3.822382877,South Africa,[30/Nov/2017:14:54:48
10.128.2.1,/wrestling.html,17,3,3.557021475,South Africa,[30/Nov/2017:14:54:54
10.128.2.1,/track-cycling.html,19,2,3.247544011,South Africa,[30/Nov/2017:14:55:05
10.128.2.1,/tennis.html,90,2,3.284142941,South Africa,[30/Nov/2017:14:56:01
10.128.2.1,/track-cycling.html,70,1,1.127904787,South Africa,[30/Nov/2017:14:56:11
10.131.0.1,/tennis.html,96,3,3.153446844,Brazil,[30/Nov/2017:14:56:14
10.131.0.1,/rugby.html,25,1,3.563475601,Brazil,[30/Nov/2017:14:56:16
10.131.2.1,/hockey.html,90,3,1.791516126,Fiji,[30/Nov/2017:14:56:17
10.131.2.1,/football.html,97,3,2.430546869,Fiji,[30/Nov/2017:14:56:18
10.131.0.1,/contact_us.html,55,1,3.251476422,Brazil,[30/Nov/2017:14:56:19
10.131.0.1,/hockey.html,77,3,2.532320678,Brazil,[30/Nov/2017:14:56:22
10.129.2.1,/football.html,51,1,3.774746526,Zambia,[30/Nov/2017:14:56:29
10.131.0.1,/contact_us.html,94,1,2.755191471,Brazil,[30/Nov/2017:14:56:33
10.128.2.1,/tennis.html,62,2,2.431777131,South Africa,[30/Nov/2017:14:56:34
10.128.2.1,/rugby.html,46,3,3.641185784,South Africa,[30/Nov/2017:14:56:41
10.128.2.1,/hockey.html,47,3,3.810112209,South Africa,[30/Nov/2017:14:56:42
10.128.2.1,/football.html,7,1,3.457303017,South Africa,[30/Nov/2017:14:56:46
10.131.0.1,/contact_us.html,99,2,3.051150105,Brazil,[30/Nov/2017:14:56:47
10.131.0.1,/archery.html,23,1,3.854347747,Brazil,[30/Nov/2017:14:56:51
10.131.0.1,/athletics.html,22,1,1.012011137,Brazil,[30/Nov/2017:14:57:15
10.130.2.1,/boxing.html,61,3,1.391507423,Moscow,[30/Nov/2017:14:57:24
10.131.0.1,/wrestling.html,86,3,3.260198689,Brazil,[30/Nov/2017:14:57:25
10.131.2.1,/track-cycling.html,55,2,3.924750421,Fiji,[30/Nov/2017:14:57:30
10.129.2.1,/tennis.html,44,3,3.721889171,Zambia,[30/Nov/2017:14:57:31
10.128.2.1,/track-cycling.html,72,3,3.438728312,South Africa,[30/Nov/2017:14:58:25
10.129.1.1,/tennis.html,44,1,3.506798711,Egypt,[30/Nov/2017:14:58:25
10.129.1.1,/rugby.html,82,2,3.029169208,Egypt,[30/Nov/2017:14:58:26
10.128.2.1,/hockey.html,79,3,2.659961177,South Africa,[30/Nov/2017:14:58:26
10.130.2.1,/football.html,4,1,2.831706918,Moscow,[30/Nov/2017:14:58:32
10.131.2.1,/contact_us.html,94,3,2.440212672,Fiji,[30/Nov/2017:14:58:46
10.131.2.1,/track-cycling.html,49,2,2.73906479,Fiji,[30/Nov/2017:14:58:46
10.129.2.1,/tennis.html,69,1,1.018785905,Zambia,[30/Nov/2017:14:58:46
10.128.2.1,/rugby.html,30,3,3.534608147,South Africa,[30/Nov/2017:14:58:49
10.131.2.1,/hockey.html,89,1,1.586079107,Fiji,[30/Nov/2017:14:58:50
10.131.2.1,/football.html,97,2,3.729766355,Fiji,[30/Nov/2017:14:58:50
10.128.2.1,/contact_us.html,40,2,2.21309198,South Africa,[30/Nov/2017:14:58:54
10.131.2.1,/archery.html,87,3,2.581469163,Fiji,[30/Nov/2017:14:58:54
10.128.2.1,/athletics.html,49,3,1.628674973,South Africa,[30/Nov/2017:14:58:54
10.131.2.1,/boxing.html,33,1,2.931395566,Fiji,[30/Nov/2017:14:58:54
10.131.2.1,/wrestling.html,53,3,1.224801305,Fiji,[30/Nov/2017:14:59:01
10.130.2.1,/track-cycling.html,50,3,2.812566731,Moscow,[30/Nov/2017:14:59:02
10.128.2.1,/tennis.html,75,2,3.905228799,South Africa,[30/Nov/2017:14:59:02
10.128.2.1,/track-cycling.html,24,1,2.835845011,South Africa,[30/Nov/2017:14:59:03
10.128.2.1,/tennis.html,83,3,3.83847594,South Africa,[30/Nov/2017:14:59:03
10.130.2.1,/rugby.html,96,1,2.439223727,Moscow,[30/Nov/2017:14:59:03
10.128.2.1,/hockey.html,46,3,1.630090825,South Africa,[30/Nov/2017:14:59:03
10.131.0.1,/football.html,94,3,2.908526011,Brazil,[30/Nov/2017:14:59:03
10.129.1.1,/contact_us.html,32,2,2.585322199,Egypt,[30/Nov/2017:14:59:04
10.131.0.1,/track-cycling.html,31,1,1.259352877,Brazil,[30/Nov/2017:14:59:04
10.130.2.1,/tennis.html,97,3,1.227689655,Moscow,[30/Nov/2017:14:59:04
10.129.2.1,/rugby.html,58,2,1.687253098,Zambia,[30/Nov/2017:14:59:04
10.130.2.1,/hockey.html,70,2,3.908942073,Moscow,[30/Nov/2017:14:59:07
10.130.2.1,/football.html,86,1,3.11435295,Moscow,[30/Nov/2017:14:59:08
10.129.2.1,/contact_us.html,18,2,2.627691621,Zambia,[30/Nov/2017:14:59:09
10.129.1.1,/tennis.html,78,2,1.195012036,Egypt,[30/Nov/2017:14:59:10
10.130.2.1,/rugby.html,1,1,1.80046213,Moscow,[30/Nov/2017:14:59:15
10.131.2.1,/hockey.html,69,3,1.788131116,Fiji,[30/Nov/2017:14:59:16
10.131.2.1,/football.html,83,1,3.769836271,Fiji,[30/Nov/2017:14:59:20
10.131.2.1,/contact_us.html,31,1,3.889321392,Fiji,[30/Nov/2017:14:59:21
10.128.2.1,/archery.html,27,2,3.955288091,South Africa,[30/Nov/2017:14:59:24
10.129.2.1,/athletics.html,15,1,2.10561231,Zambia,[30/Nov/2017:14:59:26
